season,week,celebrity_name,judge_total,judge_rank_in_week,week_valid,ballroom_partner,celebrity_industry,celebrity_age_during_season,celebrity_homestate,celebrity_homecountry/region,results,placement,elimination_week,relative_judge_score,cumulative_average,trend,is_bottom_2_judge,residual,fan_score
8,5,Shawn Johnson,260.0,2.0,True,Mark Ballas,Athlete,17,Iowa,United States,1st Place,1,999,0.8517197487975516,247.5,9.999999999999972,0,-2.6024075694271187,0.7860375083284927
8,6,Shawn Johnson,260.0,3.0,True,Mark Ballas,Athlete,17,Iowa,United States,1st Place,1,999,0.9555308382014972,250.0,0.0,0,-2.8278640921254707,0.8043853898422882
8,7,Shawn Johnson,280.0,2.0,True,Mark Ballas,Athlete,17,Iowa,United States,1st Place,1,999,1.027450872903324,251.66666666666663,20.0,0,-2.278967253010716,0.7575848195940964
8,8,Shawn Johnson,260.0,3.0,True,Mark Ballas,Athlete,17,Iowa,United States,1st Place,1,999,1.0340860406811958,255.7142857142857,-20.0,0,-2.6703890266285057,0.7916985701187383
8,9,Shawn Johnson,280.0,2.0,True,Mark Ballas,Athlete,17,Iowa,United States,1st Place,1,999,1.3052665727079644,256.25,20.0,0,-1.7743425018101884,0.7083060733003568
8,10,Shawn Johnson,280.0,2.0,True,Mark Ballas,Athlete,17,Iowa,United States,1st Place,1,999,1.4820221540917928,258.8888888888889,0.0,0,-1.4542111387663628,0.6741697886198447
8,1,Steve Wozniak,130.0,10.0,True,Karina Smirnoff,Entrepreneur,58,California,United States,Eliminated Week 4,10,4,-1.6619774302205257,0.0,,1,-2.0094382780971607,0.7319854053519282
8,2,Steve Wozniak,170.0,8.0,True,Karina Smirnoff,Entrepreneur,58,California,United States,Eliminated Week 4,10,4,-0.8964049207579395,130.0,40.0,1,0.6072737026246635,0.42466866627139443
8,3,Steve Wozniak,100.0,9.0,True,Karina Smirnoff,Entrepreneur,58,California,United States,Eliminated Week 4,10,4,-1.2039402379399569,150.0,-70.0,1,-0.28407080618852376,0.5354492744989804
8,4,Steve Wozniak,120.0,9.0,True,Karina Smirnoff,Entrepreneur,58,California,United States,Eliminated Week 4,10,4,-0.6702304857327722,133.33333333333334,20.0,1,0.6001108123916765,0.42554393873911783
8,1,Steve-O,170.0,7.0,True,Lacey Schwimmer,TV Personality,34,,England,Eliminated Week 6,8,6,-0.49410139817367,0.0,,0,-0.8842605805807988,0.6087665190486454
8,2,Steve-O,140.0,9.0,True,Lacey Schwimmer,TV Personality,34,,England,Eliminated Week 6,8,6,-1.6909456459752044,170.0,-30.0,1,-3.0748412878170264,0.8230894498559643
8,3,Steve-O,150.0,8.0,True,Lacey Schwimmer,TV Personality,34,,England,Eliminated Week 6,8,6,-0.5728425325682053,155.0,10.0,0,-0.9208338776996978,0.6131130809619203
8,4,Steve-O,150.0,8.0,True,Lacey Schwimmer,TV Personality,34,,England,Eliminated Week 6,8,6,-0.3662887538307011,153.33333333333334,0.0,0,-0.5626323119955217,0.5698688675375475
8,5,Steve-O,180.0,8.0,True,Lacey Schwimmer,TV Personality,34,,England,Eliminated Week 6,8,6,0.1596974528995408,152.5,30.0,1,0.5425700668116997,0.43259164844700376
8,6,Steve-O,160.0,7.0,True,Lacey Schwimmer,TV Personality,34,,England,Eliminated Week 6,8,6,0.1383005160554799,158.0,-20.0,1,0.9399478818543372,0.3846224114604177
8,1,Ty Murray,140.0,9.0,True,Chelsie Hightower,Athlete,39,Arizona,United States,Eliminated Week 10,4,10,-1.3700084222088118,0.0,,1,-7.0785723259836395,0.9717851460830811
8,2,Ty Murray,200.0,6.0,True,Chelsie Hightower,Athlete,39,Arizona,United States,Eliminated Week 10,4,10,-0.1018641955406748,140.0,60.0,0,-3.3082474313079118,0.8394476038044917
8,3,Ty Murray,230.0,4.0,True,Chelsie Hightower,Athlete,39,Arizona,United States,Eliminated Week 10,4,10,0.4369137960265972,170.0,30.0,0,-1.4256458155555487,0.6710246189210819
8,4,Ty Murray,250.00000000000003,4.0,True,Chelsie Hightower,Athlete,39,Arizona,United States,Eliminated Week 10,4,10,0.6468503525095362,190.0,20.00000000000003,0,-0.9889718898858222,0.6211626354891033
8,5,Ty Murray,210.0,6.0,True,Chelsie Hightower,Athlete,39,Arizona,United States,Eliminated Week 10,4,10,0.4192058138612949,205.0,-40.00000000000003,0,-2.173002265423446,0.7477222896730926
8,6,Ty Murray,180.0,6.0,True,Chelsie Hightower,Athlete,39,Arizona,United States,Eliminated Week 10,4,10,0.3017465804846834,206.0,-30.0,0,-2.376522988441372,0.7664299896760987
8,7,Ty Murray,240.0,5.0,True,Chelsie Hightower,Athlete,39,Arizona,United States,Eliminated Week 10,4,10,0.7338934806452314,201.66666666666663,60.0,0,-1.2132806317316618,0.6471740323201284
8,8,Ty Murray,260.0,3.0,True,Chelsie Hightower,Athlete,39,Arizona,United States,Eliminated Week 10,4,10,1.0340860406811958,207.14285714285717,20.0,0,0.16705063829824018,0.4791308015958129
8,9,Ty Murray,230.0,4.0,True,Chelsie Hightower,Athlete,39,Arizona,United States,Eliminated Week 10,4,10,0.937187061966022,213.75,-30.0,1,-0.21651585064303003,0.5270380797949977
8,10,Ty Murray,240.0,4.0,True,Chelsie Hightower,Athlete,39,Arizona,United States,Eliminated Week 10,4,10,1.1792121265366915,215.55555555555557,10.0,1,0.21577818486638822,0.47305385970476516
9,1,Aaron Carter,319.999,2.0,True,Karina Smirnoff,Singer/Rapper,21,Florida,United States,Eliminated Week 8,5,8,1.2435319211626286,0.0,,0,1.2593059990785842,0.34758922327096625
9,2,Aaron Carter,270.0,1.0,True,Karina Smirnoff,Singer/Rapper,21,Florida,United States,Eliminated Week 8,5,8,1.116121116472982,319.999,-49.99899999999997,0,2.522548500597666,0.22075461512076364
9,3,Aaron Carter,210.0,4.0,True,Karina Smirnoff,Singer/Rapper,21,Florida,United States,Eliminated Week 8,5,8,0.5592621772790058,294.9995,-60.0,0,0.20818456659895013,0.47400040084897194
9,4,Aaron Carter,180.0,6.0,True,Karina Smirnoff,Singer/Rapper,21,Florida,United States,Eliminated Week 8,5,8,0.2572335762334067,266.66633333333334,-30.0,0,-1.2518787364967103,0.6515681570619807
9,5,Aaron Carter,240.0,4.0,True,Karina Smirnoff,Singer/Rapper,21,Florida,United States,Eliminated Week 8,5,8,0.7243590751302481,244.99975,60.0,0,0.3316102214978738,0.45864342455141727
9,6,Aaron Carter,329.998,3.0,True,Karina Smirnoff,Singer/Rapper,21,Florida,United States,Eliminated Week 8,5,8,1.0973228564272874,243.9998,89.99799999999999,0,1.401776368586055,0.3316153353652953
9,7,Aaron Carter,265.0,2.0,True,Karina Smirnoff,Singer/Rapper,21,Florida,United States,Eliminated Week 8,5,8,1.2029890631249265,258.3328333333333,-64.99799999999999,0,2.0524986736111783,0.2638118943144063
9,8,Aaron Carter,250.00000000000003,4.0,True,Karina Smirnoff,Singer/Rapper,21,Florida,United States,Eliminated Week 8,5,8,1.336420984903445,259.2852857142857,-14.999999999999972,1,1.6390082115167646,0.30586893461349
9,1,Ashley Hamiliton,189.999,12.0,True,Edyta Sliwinska,Actor/Actress,34,California,United States,Eliminated Week 1,16,1,-1.196606188288567,0.0,,1,3.976858557190713,0.12042313631686294
9,1,Chuck Liddell,220.0,9.0,True,Anna Trebunskaya,Athlete,39,California,United States,Eliminated Week 4,11,4,-0.6334786235066802,0.0,,0,1.0369617409636955,0.37320752553391506
9,2,Chuck Liddell,190.0,5.0,True,Anna Trebunskaya,Athlete,39,California,United States,Eliminated Week 4,11,4,0.0808783417734045,220.0,-30.0,0,4.6979968276928465,0.08714541677328966
9,3,Chuck Liddell,170.0,8.0,True,Anna Trebunskaya,Athlete,39,California,United States,Eliminated Week 4,11,4,0.1003803907936677,205.0,-20.0,0,3.4321784085767284,0.15237558494125616
9,4,Chuck Liddell,170.0,7.0,True,Anna Trebunskaya,Athlete,39,California,United States,Eliminated Week 4,11,4,0.1677610279783087,193.33333333333331,0.0,0,3.9284561187819627,0.12301020254500905
9,1,Debi Mazar,220.0,9.0,True,Maksim Chmerkoskiy,Actor/Actress,45,New York,United States,Eliminated Week 3,12,3,-0.6334786235066802,0.0,,0,2.0369617409636955,0.26532341415423266
9,2,Debi Mazar,210.0,3.0,True,Maksim Chmerkoskiy,Actor/Actress,45,New York,United States,Eliminated Week 3,12,3,0.3396890354482989,220.0,-10.0,0,6.987119054509453,0.029496038244364572
9,3,Debi Mazar,170.0,8.0,True,Maksim Chmerkoskiy,Actor/Actress,45,New York,United States,Eliminated Week 3,12,3,0.1003803907936677,215.0,-40.0,0,4.465646712856516,0.09684142007553558
9,1,Donny Osmond,299.999,5.0,True,Kym Johnson,Singer/Rapper,51,Utah,United States,1st Place,1,999,0.8681260581701368,0.0,,0,-4.65181623627139,0.9110001289648118
9,2,Donny Osmond,250.00000000000003,2.0,True,Kym Johnson,Singer/Rapper,51,Utah,United States,1st Place,1,999,0.8573104227980881,299.999,-49.99899999999994,0,-2.4168561021962507,0.7700206926274044
9,3,Donny Osmond,210.0,4.0,True,Kym Johnson,Singer/Rapper,51,Utah,United States,1st Place,1,999,0.5592621772790058,274.9995,-40.00000000000003,0,-3.858752041960625,0.8731803387540934
9,4,Donny Osmond,240.0,3.0,True,Kym Johnson,Singer/Rapper,51,Utah,United States,1st Place,1,999,0.7940688657639948,253.333,30.0,0,-3.1010736662717164,0.8249912536949303
9,5,Donny Osmond,290.0,1.0,True,Kym Johnson,Singer/Rapper,51,Utah,United States,1st Place,1,999,1.1324486949219372,249.99975,50.0,0,-1.682971217208583,0.6987780100630815
9,6,Donny Osmond,309.999,5.0,True,Kym Johnson,Singer/Rapper,51,Utah,United States,1st Place,1,999,0.9663046585505782,257.9998,19.998999999999967,0,-3.6154238820290354,0.8590851142030362
9,7,Donny Osmond,260.0,3.0,True,Kym Johnson,Singer/Rapper,51,Utah,United States,1st Place,1,999,1.164261044996156,266.66633333333334,-49.99899999999997,0,-2.4044719896340414,0.7689223156943628
9,8,Donny Osmond,250.00000000000003,4.0,True,Kym Johnson,Singer/Rapper,51,Utah,United States,1st Place,1,999,1.336420984903445,265.714,-9.999999999999972,1,-2.3394759718990255,0.7630976521902453
9,9,Donny Osmond,246.66600000000005,4.0,True,Kym Johnson,Singer/Rapper,51,Utah,United States,1st Place,1,999,1.5058222123457463,263.74975,-3.334000000000003,1,-2.0477029191064333,0.7357221378487898
9,1,Joanna Krupa,339.999,1.0,True,Derek Hough,Model,30,,Poland,Eliminated Week 9,4,9,1.6189377841551205,0.0,,0,1.3371197692640329,0.3388193816822876
9,2,Joanna Krupa,200.0,4.0,True,Derek Hough,Model,30,,Poland,Eliminated Week 9,4,9,0.2102836886108517,339.999,-139.99899999999997,0,-1.255825754371826,0.6520160629371167
9,3,Joanna Krupa,230.0,3.0,True,Derek Hough,Model,30,,Poland,Eliminated Week 9,4,9,0.7887030705216749,269.9995,30.0,0,-0.05474388022310883,0.5068425578163551
9,4,Joanna Krupa,260.0,2.0,True,Derek Hough,Model,30,,Poland,Eliminated Week 9,4,9,0.9730139622741908,256.66633333333334,30.0,0,0.6418922604653381,0.4204451859844479
9,5,Joanna Krupa,240.0,4.0,True,Derek Hough,Model,30,,Poland,Eliminated Week 9,4,9,0.7243590751302481,257.49975,-20.0,0,-0.6265543981523916,0.5776849860309489
9,6,Joanna Krupa,359.999,1.0,True,Derek Hough,Model,30,,Poland,Eliminated Week 9,4,9,1.29386653133599,253.9998,119.99899999999997,0,1.6147031000624414,0.30845515129502793
9,7,Joanna Krupa,275.0,1.0,True,Derek Hough,Model,30,,Poland,Eliminated Week 9,4,9,1.2804450993824668,271.66633333333334,-84.99899999999997,0,1.6501923537739294,0.30468295507578214
9,8,Joanna Krupa,260.0,2.0,True,Derek Hough,Model,30,,Poland,Eliminated Week 9,4,9,1.4159107089125715,272.14257142857144,-15.0,0,1.4737121397727613,0.32369201692419797
9,9,Joanna Krupa,270.0,2.0,True,Derek Hough,Model,30,,Poland,Eliminated Week 9,4,9,1.7010274395966491,270.62475,10.0,0,1.970775833695389,0.27182401233780357
9,1,Kathy Ireland,199.999,10.0,True,Tony Dovolani,Model,46,California,United States,Eliminated Week 2,14,2,-1.0089032567923215,0.0,,0,2.9591149128013683,0.18549427219451617
9,2,Kathy Ireland,180.0,6.0,True,Tony Dovolani,Model,46,California,United States,Eliminated Week 2,14,2,-0.0485270050640427,199.999,-19.998999999999995,1,7.168127637250006,0.02701270224129394
9,1,Kelly Osbourne,309.998,4.0,True,Louis van Amstel,TV Personality,24,,England,3rd Place,3,999,1.0558102193732335,0.0,,0,-1.9046152928644142,0.7215790274740123
9,2,Kelly Osbourne,190.0,5.0,True,Louis van Amstel,TV Personality,24,,England,3rd Place,3,999,0.0808783417734045,309.998,-119.998,0,-3.00079512744992,0.817633763926475
9,3,Kelly Osbourne,200.0,5.0,True,Louis van Amstel,TV Personality,24,,England,3rd Place,3,999,0.4445417306576713,249.999,10.0,0,-2.561122749305145,0.7825453196568619
9,4,Kelly Osbourne,230.0,4.0,True,Louis van Amstel,TV Personality,24,,England,3rd Place,3,999,0.7045963175088968,233.33266666666668,30.0,0,-1.7422434193877958,0.7049790488358353
9,5,Kelly Osbourne,240.0,4.0,True,Louis van Amstel,TV Personality,24,,England,3rd Place,3,999,0.7243590751302481,232.4995,10.0,0,-1.7102259955594672,0.7016386093210184
9,6,Kelly Osbourne,249.998,6.0,True,Louis van Amstel,TV Personality,24,,England,3rd Place,3,999,0.5732238599706283,233.9996,9.99799999999999,0,-2.8046911003655524,0.8025558281522589
9,7,Kelly Osbourne,260.0,3.0,True,Louis van Amstel,TV Personality,24,,England,3rd Place,3,999,1.164261044996156,236.66600000000005,10.00200000000001,0,-0.5048780180835468,0.5627767328169296
9,8,Kelly Osbourne,255.0,3.0,True,Louis van Amstel,TV Personality,24,,England,3rd Place,3,999,1.376165846908008,239.99942857142855,-5.0,0,-0.12051783457323006,0.5150601724681584
9,9,Kelly Osbourne,259.99800000000005,3.0,True,Louis van Amstel,TV Personality,24,,England,3rd Place,3,999,1.6173537152903354,241.8745,4.998000000000047,0,0.3105344005972013,0.46126099502222345
9,1,Louie Vito,269.998,7.0,True,Chelsie Hightower,Athlete,21,Ohio,United States,Eliminated Week 6,8,6,0.3049984933882498,0.0,,0,0.5231029341824254,0.43498236153964087
9,2,Louie Vito,190.0,5.0,True,Chelsie Hightower,Athlete,21,Ohio,United States,Eliminated Week 6,8,6,0.0808783417734045,269.998,-79.99799999999999,0,1.8653316554309294,0.28238418897186124
9,3,Louie Vito,200.0,5.0,True,Chelsie Hightower,Athlete,21,Ohio,United States,Eliminated Week 6,8,6,0.4445417306576713,229.999,10.0,0,2.3719406421352796,0.23398041517160997
9,4,Louie Vito,160.0,8.0,True,Chelsie Hightower,Athlete,21,Ohio,United States,Eliminated Week 6,8,6,0.0782884797232107,219.9993333333333,-40.0,1,0.6251025483835475,0.4224921242447387
9,5,Louie Vito,220.0,6.0,True,Chelsie Hightower,Athlete,21,Ohio,United States,Eliminated Week 6,8,6,0.5611232272135724,204.9995,60.0,0,2.076939017943846,0.26144541112647546
9,6,Louie Vito,240.0,7.0,True,Chelsie Hightower,Athlete,21,Ohio,United States,Eliminated Week 6,8,6,0.5077245878884574,207.9996,20.0,0,1.5762806771248083,0.31256811420099045
9,1,Macy Gray,189.999,12.0,True,Jonathan Roberts,Singer/Rapper,42,Ohio,United States,Eliminated Week 1,15,1,-1.196606188288567,0.0,,1,2.976858557190713,0.18415760115954294
9,1,Mark Dacascos,289.99800000000005,6.0,True,Lacey Schwimmer,Actor/Actress,45,Hawaii,United States,Eliminated Week 7,6,7,0.6804043563807427,0.0,,0,-0.3990832956321242,0.5497205449613766
9,2,Mark Dacascos,210.0,3.0,True,Lacey Schwimmer,Actor/Actress,45,Hawaii,United States,Eliminated Week 7,6,7,0.3396890354482989,289.99800000000005,-79.99800000000005,0,1.22139049080711,0.35190061936073186
9,3,Mark Dacascos,180.0,7.0,True,Lacey Schwimmer,Actor/Actress,45,Hawaii,United States,Eliminated Week 7,6,7,0.2151008374150022,249.999,-30.0,0,-0.7985192957648186,0.5985097695713673
9,4,Mark Dacascos,220.0,5.0,True,Lacey Schwimmer,Actor/Actress,45,Hawaii,United States,Eliminated Week 7,6,7,0.6151237692537987,226.66600000000005,40.0,0,0.6612123488126516,0.4180931389013142
9,5,Mark Dacascos,260.0,3.0,True,Lacey Schwimmer,Actor/Actress,45,Hawaii,United States,Eliminated Week 7,6,7,0.8875949230469237,224.9995,40.0,0,1.9688156933756993,0.27201804660528034
9,6,Mark Dacascos,320.0,4.0,True,Lacey Schwimmer,Actor/Actress,45,Hawaii,United States,Eliminated Week 7,6,7,1.0318235843451165,231.9996,60.0,0,1.8296031027020323,0.28601829706367604
9,7,Mark Dacascos,215.0,6.0,True,Lacey Schwimmer,Actor/Actress,45,Hawaii,United States,Eliminated Week 7,6,7,0.8157088818372237,246.6663333333333,-105.0,1,0.846395404104408,0.39575182189274233
9,1,Melissa Joan Hart,240.0,8.0,True,Mark Ballas,Actor/Actress,33,New York,United States,Eliminated Week 6,9,6,-0.2580727605141884,0.0,,0,0.1147755111491442,0.48565699727301137
9,2,Melissa Joan Hart,190.0,5.0,True,Mark Ballas,Actor/Actress,33,New York,United States,Eliminated Week 6,9,6,0.0808783417734045,240.0,-50.0,0,2.764933436252422,0.2006131261788574
9,3,Melissa Joan Hart,190.0,6.0,True,Mark Ballas,Actor/Actress,33,New York,United States,Eliminated Week 6,9,6,0.3298212840363367,215.0,0.0,0,2.703043259316189,0.20562171530960632
9,4,Melissa Joan Hart,280.0,1.0,True,Mark Ballas,Actor/Actress,33,New York,United States,Eliminated Week 6,9,6,1.1519590587843869,206.66666666666663,90.0,0,6.206361679987001,0.04297623892652333
9,5,Melissa Joan Hart,230.0,5.0,True,Mark Ballas,Actor/Actress,33,New York,United States,Eliminated Week 6,9,6,0.6427411511719102,225.0,-50.0,0,3.7042758747822706,0.13562207403030985
9,6,Melissa Joan Hart,239.999,8.0,True,Mark Ballas,Actor/Actress,33,New York,United States,Eliminated Week 6,9,6,0.5077180366510017,226.0,9.998999999999995,0,2.2198591930308647,0.24788401417919131
9,1,Michael Irvin,190.0,11.0,True,Anna Demidova,Athlete,43,Florida,United States,Eliminated Week 7,7,7,-1.196587417995418,0.0,,1,-4.606454152250144,0.9091439516156673
9,2,Michael Irvin,200.0,4.0,True,Anna Demidova,Athlete,43,Florida,United States,Eliminated Week 7,7,7,0.2102836886108517,190.0,10.0,0,1.2421530282617868,0.34953665470430506
9,3,Michael Irvin,140.0,10.0,True,Anna Demidova,Athlete,43,Florida,United States,Eliminated Week 7,7,7,-0.2437809490703358,195.0,-60.0,1,-1.8590986044548412,0.716983839740772
9,4,Michael Irvin,160.0,8.0,True,Anna Demidova,Athlete,43,Florida,United States,Eliminated Week 7,7,7,0.0782884797232107,176.66666666666666,20.0,1,-0.5199245389419138,0.5646270167806489
9,5,Michael Irvin,210.0,7.0,True,Anna Demidova,Athlete,43,Florida,United States,Eliminated Week 7,7,7,0.4795053032552346,172.5,50.0,1,0.5894020059415803,0.4268533752148411
9,6,Michael Irvin,219.998,9.0,True,Anna Demidova,Athlete,43,Florida,United States,Eliminated Week 7,7,7,0.3766867362993811,180.0,9.99799999999999,1,-0.3998878482201622,0.5498201175616103
9,7,Michael Irvin,235.0,5.0,True,Anna Demidova,Athlete,43,Florida,United States,Eliminated Week 7,7,7,0.9706209543523048,186.6663333333333,15.00200000000001,0,2.153436900790547,0.25412752162630803
9,1,Mya,309.999,3.0,True,Dmitry Chaplin,Singer/Rapper,29,Washington D.C.,United States,2nd Place,2,999,1.0558289896663826,0.0,,0,-2.4879280023052717,0.7762532522627622
9,2,Mya,270.0,1.0,True,Dmitry Chaplin,Singer/Rapper,29,Washington D.C.,United States,2nd Place,2,999,1.116121116472982,309.999,-39.99899999999997,0,-0.5109198036821216,0.563519909422882
9,3,Mya,270.0,1.0,True,Dmitry Chaplin,Singer/Rapper,29,Washington D.C.,United States,2nd Place,2,999,1.247584857007013,289.9995,0.0,0,-0.3463226439087128,0.5431824827084842
9,4,Mya,280.0,1.0,True,Dmitry Chaplin,Singer/Rapper,29,Washington D.C.,United States,2nd Place,2,999,1.1519590587843869,283.333,10.0,0,-0.5370491028114359,0.5667306486918066
9,5,Mya,270.0,2.0,True,Dmitry Chaplin,Singer/Rapper,29,Washington D.C.,United States,2nd Place,2,999,0.9692128470052616,282.49975,-10.0,0,-1.27834214544428,0.6545660564331302
9,6,Mya,330.0,2.0,True,Dmitry Chaplin,Singer/Rapper,29,Washington D.C.,United States,2nd Place,2,999,1.097335958902199,279.9998,60.0,0,-1.0610604275295072,0.6296067674178943
9,7,Mya,245.0,4.0,True,Dmitry Chaplin,Singer/Rapper,29,Washington D.C.,United States,2nd Place,2,999,1.048076990609845,288.33316666666667,-85.00000000000003,0,-1.9532327312419104,0.7264363136372408
9,8,Mya,295.0,1.0,True,Dmitry Chaplin,Singer/Rapper,29,Washington D.C.,United States,2nd Place,2,999,1.6941247429445152,282.1427142857143,50.00000000000003,0,0.4138218071434623,0.44845603523613875
9,9,Mya,289.999,1.0,True,Dmitry Chaplin,Singer/Rapper,29,Washington D.C.,United States,2nd Place,2,999,1.868333059712824,283.749875,-5.000999999999976,0,0.7260139442455862,0.4102318581700345
9,1,Natalie Coughlin,269.998,7.0,True,Alec Mazo,Athlete,27,California,United States,Eliminated Week 5,10,5,0.3049984933882498,0.0,,0,2.5231029341824254,0.22070693142111267
9,2,Natalie Coughlin,210.0,3.0,True,Alec Mazo,Athlete,27,California,United States,Eliminated Week 5,10,5,0.3396890354482989,269.998,-59.99799999999999,0,5.154453882247535,0.07061851445080898
9,3,Natalie Coughlin,260.0,2.0,True,Alec Mazo,Athlete,27,California,United States,Eliminated Week 5,10,5,1.1328644103856784,239.999,50.0,0,6.867635888047298,0.03125512450257247
9,4,Natalie Coughlin,240.0,3.0,True,Alec Mazo,Athlete,27,California,United States,Eliminated Week 5,10,5,0.7940688657639948,246.66600000000005,-20.0,0,5.876613015264949,0.05029209755843251
9,5,Natalie Coughlin,220.0,6.0,True,Alec Mazo,Athlete,27,California,United States,Eliminated Week 5,10,5,0.5611232272135724,244.9995,-20.0,0,4.210812235062997,0.10857248453920151
