season,celebrity_name,week,judge_total,judge_rank_in_week,week_valid,ballroom_partner,celebrity_industry,celebrity_age_during_season,celebrity_homestate,celebrity_homecountry/region,results,placement,elimination_week,relative_judge_score,cumulative_average,trend,is_bottom_2_judge
10,Kate Gosselin,6,,8.0,False,Tony Dovolani,TV Personality,35,Pennsylvania,United States,Eliminated Week 5,8,5,-1.2336617626424802,154.0,-150.0,True
10,Kate Gosselin,7,,5.0,False,Tony Dovolani,TV Personality,35,Pennsylvania,United States,Eliminated Week 5,8,5,-1.043126233066899,128.33333333333334,0.0,True
10,Kate Gosselin,8,,5.0,False,Tony Dovolani,TV Personality,35,Pennsylvania,United States,Eliminated Week 5,8,5,-0.8599107299696367,110.0,0.0,True
10,Kate Gosselin,9,,4.0,False,Tony Dovolani,TV Personality,35,Pennsylvania,United States,Eliminated Week 5,8,5,-0.7192908670503848,96.25,0.0,True
10,Kate Gosselin,10,,4.0,False,Tony Dovolani,TV Personality,35,Pennsylvania,United States,Eliminated Week 5,8,5,-0.5834786074722942,85.55555555555556,0.0,True
10,Kate Gosselin,11,,,False,Tony Dovolani,TV Personality,35,Pennsylvania,United States,Eliminated Week 5,8,5,0.0,77.0,,False
10,Nicole Scherzinger,1,250.00000000000003,1.0,True,Derek Hough,Singer/Rapper,31,Hawaii,United States,1st Place,1,999,1.7770466332772774,,,False
10,Nicole Scherzinger,2,280.0,1.0,True,Derek Hough,Singer/Rapper,31,Hawaii,United States,1st Place,1,999,1.7888543819998317,250.00000000000003,29.99999999999997,False
10,Nicole Scherzinger,3,230.0,2.0,True,Derek Hough,Singer/Rapper,31,Hawaii,United States,1st Place,1,999,0.6398069200498485,265.0,-50.0,False
10,Nicole Scherzinger,4,250.00000000000003,2.0,True,Derek Hough,Singer/Rapper,31,Hawaii,United States,1st Place,1,999,0.9082293462403446,253.33333333333334,20.00000000000003,False
10,Nicole Scherzinger,5,290.0,1.0,True,Derek Hough,Singer/Rapper,31,Hawaii,United States,1st Place,1,999,1.2238351987783662,252.5,39.99999999999997,False
10,Nicole Scherzinger,6,359.99899999999997,1.0,True,Derek Hough,Singer/Rapper,31,Hawaii,United States,1st Place,1,999,1.1038039656086824,260.0,69.99899999999997,False
10,Nicole Scherzinger,7,270.0,1.0,True,Derek Hough,Singer/Rapper,31,Hawaii,United States,1st Place,1,999,0.9492113310544449,276.6665,-89.99899999999997,False
10,Nicole Scherzinger,8,295.0,1.0,True,Derek Hough,Singer/Rapper,31,Hawaii,United States,1st Place,1,999,1.3459472295176922,275.71414285714286,25.0,False
10,Nicole Scherzinger,9,295.0,1.0,True,Derek Hough,Singer/Rapper,31,Hawaii,United States,1st Place,1,999,1.3462833485058086,278.124875,0.0,False
10,Nicole Scherzinger,10,287.777,1.0,True,Derek Hough,Singer/Rapper,31,Hawaii,United States,1st Place,1,999,1.650843225934949,279.99988888888885,-7.223000000000013,False
10,Nicole Scherzinger,11,,,False,Derek Hough,Singer/Rapper,31,Hawaii,United States,1st Place,1,999,0.0,280.7776,,False
10,Niecy Nash,1,180.0,5.0,True,Louis van Amstel,Actor/Actress,40,California,United States,Eliminated Week 8,5,8,-0.2961744388795461,,,False
10,Niecy Nash,2,210.0,5.0,True,Louis van Amstel,Actor/Actress,40,California,United States,Eliminated Week 8,5,8,0.22360679774997896,180.0,30.0,False
10,Niecy Nash,3,210.0,3.0,True,Louis van Amstel,Actor/Actress,40,California,United States,Eliminated Week 8,5,8,0.3582918752279152,195.0,0.0,False
10,Niecy Nash,4,180.0,7.0,True,Louis van Amstel,Actor/Actress,40,California,United States,Eliminated Week 8,5,8,0.1268476740559141,200.0,-30.0,False
10,Niecy Nash,5,180.0,6.0,True,Louis van Amstel,Actor/Actress,40,California,United States,Eliminated Week 8,5,8,0.2095608217086243,195.0,0.0,False
10,Niecy Nash,6,259.99800000000005,6.0,True,Louis van Amstel,Actor/Actress,40,California,United States,Eliminated Week 8,5,8,0.4544996333998587,192.0,79.99800000000005,False
10,Niecy Nash,7,244.99999999999997,4.0,True,Louis van Amstel,Actor/Actress,40,California,United States,Eliminated Week 8,5,8,0.7647356306728388,203.333,-14.998000000000076,True
10,Niecy Nash,8,215.0,4.0,True,Louis van Amstel,Actor/Actress,40,California,United States,Eliminated Week 8,5,8,0.7477484608431624,209.28542857142858,-29.99999999999997,True
10,Niecy Nash,9,,4.0,False,Louis van Amstel,Actor/Actress,40,California,United States,Eliminated Week 8,5,8,-0.7192908670503848,209.99975,-215.0,True
10,Niecy Nash,10,,4.0,False,Louis van Amstel,Actor/Actress,40,California,United States,Eliminated Week 8,5,8,-0.5834786074722942,186.66644444444444,0.0,True
10,Niecy Nash,11,,,False,Louis van Amstel,Actor/Actress,40,California,United States,Eliminated Week 8,5,8,0.0,167.9998,,False
10,Pamela Anderson,1,210.0,3.0,True,Damian Whitewood,Model,42,,Canada,Eliminated Week 7,6,7,0.5923488777590922,,,False
10,Pamela Anderson,2,220.0,4.0,True,Damian Whitewood,Model,42,,Canada,Eliminated Week 7,6,7,0.4472135954999579,210.0,10.0,False
10,Pamela Anderson,3,210.0,3.0,True,Damian Whitewood,Model,42,,Canada,Eliminated Week 7,6,7,0.3582918752279152,215.0,-10.0,False
10,Pamela Anderson,4,235.0,3.0,True,Damian Whitewood,Model,42,,Canada,Eliminated Week 7,6,7,0.7407904164865379,213.33333333333334,25.0,False
10,Pamela Anderson,5,210.0,5.0,True,Damian Whitewood,Model,42,,Canada,Eliminated Week 7,6,7,0.4861811063640085,218.75,-25.0,False
10,Pamela Anderson,6,299.998,4.0,True,Damian Whitewood,Model,42,,Canada,Eliminated Week 7,6,7,0.7142187690920312,217.0,89.99799999999999,False
10,Pamela Anderson,7,255.0,3.0,True,Damian Whitewood,Model,42,,Canada,Eliminated Week 7,6,7,0.8385259108254813,230.833,-44.99799999999999,False
10,Pamela Anderson,8,,5.0,False,Damian Whitewood,Model,42,,Canada,Eliminated Week 7,6,7,-0.8599107299696367,234.28542857142858,-255.0,True
10,Pamela Anderson,9,,4.0,False,Damian Whitewood,Model,42,,Canada,Eliminated Week 7,6,7,-0.7192908670503848,204.99975,0.0,True
10,Pamela Anderson,10,,4.0,False,Damian Whitewood,Model,42,,Canada,Eliminated Week 7,6,7,-0.5834786074722942,182.222,0.0,True
10,Pamela Anderson,11,,,False,Damian Whitewood,Model,42,,Canada,Eliminated Week 7,6,7,0.0,163.9998,,False
10,Shannen Doherty,1,180.0,5.0,True,Mark Ballas,Actor/Actress,38,Tennessee,United States,Eliminated Week 2,11,2,-0.2961744388795461,,,False
10,Shannen Doherty,2,200.0,6.0,True,Mark Ballas,Actor/Actress,38,Tennessee,United States,Eliminated Week 2,11,2,0.0,180.0,20.0,False
10,Shannen Doherty,3,,7.0,False,Mark Ballas,Actor/Actress,38,Tennessee,United States,Eliminated Week 2,11,2,-2.597616095402384,190.0,-200.0,True
10,Shannen Doherty,4,,10.0,False,Mark Ballas,Actor/Actress,38,Tennessee,United States,Eliminated Week 2,11,2,-1.8824194829897636,126.66666666666667,0.0,True
10,Shannen Doherty,5,,8.0,False,Mark Ballas,Actor/Actress,38,Tennessee,United States,Eliminated Week 2,11,2,-1.4501608862236808,95.0,0.0,True
10,Shannen Doherty,6,,8.0,False,Mark Ballas,Actor/Actress,38,Tennessee,United States,Eliminated Week 2,11,2,-1.2336617626424802,76.0,0.0,True
10,Shannen Doherty,7,,5.0,False,Mark Ballas,Actor/Actress,38,Tennessee,United States,Eliminated Week 2,11,2,-1.043126233066899,63.333333333333336,0.0,True
10,Shannen Doherty,8,,5.0,False,Mark Ballas,Actor/Actress,38,Tennessee,United States,Eliminated Week 2,11,2,-0.8599107299696367,54.285714285714285,0.0,True
10,Shannen Doherty,9,,4.0,False,Mark Ballas,Actor/Actress,38,Tennessee,United States,Eliminated Week 2,11,2,-0.7192908670503848,47.5,0.0,True
10,Shannen Doherty,10,,4.0,False,Mark Ballas,Actor/Actress,38,Tennessee,United States,Eliminated Week 2,11,2,-0.5834786074722942,42.22222222222222,0.0,True
10,Shannen Doherty,11,,,False,Mark Ballas,Actor/Actress,38,Tennessee,United States,Eliminated Week 2,11,2,0.0,38.0,,False
11,Audrina Patridge,1,190.0,4.0,True,Tony Dovolani,TV Personality,25,California,United States,Eliminated Week 6,7,6,0.024728905966594265,,,False
11,Audrina Patridge,2,230.0,2.0,True,Tony Dovolani,TV Personality,25,California,United States,Eliminated Week 6,7,6,0.6946208425886236,190.0,40.0,False
11,Audrina Patridge,3,260.0,1.0,True,Tony Dovolani,TV Personality,25,California,United States,Eliminated Week 6,7,6,0.8493316861462061,210.0,30.0,False
11,Audrina Patridge,4,230.0,3.0,True,Tony Dovolani,TV Personality,25,California,United States,Eliminated Week 6,7,6,0.8287709249553458,226.66666666666666,-30.0,False
11,Audrina Patridge,5,230.0,4.0,True,Tony Dovolani,TV Personality,25,California,United States,Eliminated Week 6,7,6,0.6847183636195333,227.5,0.0,False
11,Audrina Patridge,6,319.99800000000005,2.0,True,Tony Dovolani,TV Personality,25,California,United States,Eliminated Week 6,7,6,0.9488284666325266,228.0,89.99800000000005,False
11,Audrina Patridge,7,,6.0,False,Tony Dovolani,TV Personality,25,California,United States,Eliminated Week 6,7,6,-0.9557302854635035,243.333,-319.99800000000005,True
11,Audrina Patridge,8,,5.0,False,Tony Dovolani,TV Personality,25,California,United States,Eliminated Week 6,7,6,-0.80418312720503,208.57114285714286,0.0,True
11,Audrina Patridge,9,,5.0,False,Tony Dovolani,TV Personality,25,California,United States,Eliminated Week 6,7,6,-0.6759896636165791,182.49975,0.0,True
11,Audrina Patridge,10,,4.0,False,Tony Dovolani,TV Personality,25,California,United States,Eliminated Week 6,7,6,-0.5512436177682317,162.222,0.0,True
11,Audrina Patridge,11,,,False,Tony Dovolani,TV Personality,25,California,United States,Eliminated Week 6,7,6,0.0,145.9998,,False
11,Brandy,1,230.0,2.0,True,Maksim Chmerkoskiy,Singer/Rapper,31,Mississippi,United States,Eliminated Week 9,4,9,1.2117163923631056,,,False
11,Brandy,2,210.0,4.0,True,Maksim Chmerkoskiy,Singer/Rapper,31,Mississippi,United States,Eliminated Week 9,4,9,0.39151356582267877,230.0,-20.0,False
11,Brandy,3,240.0,2.0,True,Maksim Chmerkoskiy,Singer/Rapper,31,Mississippi,United States,Eliminated Week 9,4,9,0.6253321205691847,220.0,30.0,False
11,Brandy,4,240.0,2.0,True,Maksim Chmerkoskiy,Singer/Rapper,31,Mississippi,United States,Eliminated Week 9,4,9,0.9312992868054917,226.66666666666666,0.0,False
11,Brandy,5,270.0,1.0,True,Maksim Chmerkoskiy,Singer/Rapper,31,Mississippi,United States,Eliminated Week 9,4,9,1.034361783340146,230.0,30.0,False
11,Brandy,6,359.99899999999997,1.0,True,Maksim Chmerkoskiy,Singer/Rapper,31,Mississippi,United States,Eliminated Week 9,4,9,1.2061467854667816,238.0,89.99899999999997,False
11,Brandy,7,273.75,1.0,True,Maksim Chmerkoskiy,Singer/Rapper,31,Mississippi,United States,Eliminated Week 9,4,9,1.0519908897547916,258.33316666666667,-86.24899999999997,False
11,Brandy,8,285.0,1.0,True,Maksim Chmerkoskiy,Singer/Rapper,31,Mississippi,United States,Eliminated Week 9,4,9,1.2715197369770095,260.5355714285714,11.25,False
11,Brandy,9,285.0,3.0,True,Maksim Chmerkoskiy,Singer/Rapper,31,Mississippi,United States,Eliminated Week 9,4,9,1.3519793272331582,263.593625,0.0,False
11,Brandy,10,,4.0,False,Maksim Chmerkoskiy,Singer/Rapper,31,Mississippi,United States,Eliminated Week 9,4,9,-0.5512436177682317,265.9721111111111,-285.0,True
11,Brandy,11,,,False,Maksim Chmerkoskiy,Singer/Rapper,31,Mississippi,United States,Eliminated Week 9,4,9,0.0,239.37489999999997,,False
11,Bristol Palin,1,180.0,5.0,True,Mark Ballas,TV Personality,19,Alaska,United States,3rd Place,3,999,-0.27201796563253355,,,False
11,Bristol Palin,2,220.0,3.0,True,Mark Ballas,TV Personality,19,Alaska,United States,3rd Place,3,999,0.5430672042056511,180.0,40.0,False
11,Bristol Palin,3,190.0,5.0,True,Mark Ballas,TV Personality,19,Alaska,United States,3rd Place,3,999,0.06533320662663133,200.0,-30.0,False
11,Bristol Palin,4,160.0,8.0,True,Mark Ballas,TV Personality,19,Alaska,United States,3rd Place,3,999,0.11107239200432478,196.66666666666666,-30.0,False
11,Bristol Palin,5,180.0,7.0,True,Mark Ballas,TV Personality,19,Alaska,United States,3rd Place,3,999,0.2476640889687674,187.5,20.0,True
11,Bristol Palin,6,279.998,6.0,True,Mark Ballas,TV Personality,19,Alaska,United States,3rd Place,3,999,0.6915165805954215,186.0,99.99799999999999,False
11,Bristol Palin,7,243.75,5.0,True,Mark Ballas,TV Personality,19,Alaska,United States,3rd Place,3,999,0.8319666513747045,201.66633333333334,-36.24799999999999,True
11,Bristol Palin,8,235.0,4.0,True,Mark Ballas,TV Personality,19,Alaska,United States,3rd Place,3,999,0.9073613397520904,207.67828571428572,-8.75,True
11,Bristol Palin,9,265.0,4.0,True,Mark Ballas,TV Personality,19,Alaska,United States,3rd Place,3,999,1.209665713840194,211.0935,30.0,True
11,Bristol Palin,10,256.66600000000005,3.0,True,Mark Ballas,TV Personality,19,Alaska,United States,3rd Place,3,999,1.4943347243208,217.08311111111112,-8.333999999999946,True
11,Bristol Palin,11,,,False,Mark Ballas,TV Personality,19,Alaska,United States,3rd Place,3,999,0.0,221.0414,,False
11,David Hasselhoff,1,150.0,7.0,True,Kym Johnson,Actor/Actress,58,Maryland,United States,Eliminated Week 1,12,1,-1.162258580429917,,,True
11,David Hasselhoff,2,,8.0,False,Kym Johnson,Actor/Actress,58,Maryland,United States,Eliminated Week 1,12,1,-2.791112840219741,150.0,-150.0,True
11,David Hasselhoff,3,,7.0,False,Kym Johnson,Actor/Actress,58,Maryland,United States,Eliminated Week 1,12,1,-2.0626626663550716,75.0,0.0,True
11,David Hasselhoff,4,,10.0,False,Kym Johnson,Actor/Actress,58,Maryland,United States,Eliminated Week 1,12,1,-1.529381397598009,50.0,0.0,True
11,David Hasselhoff,5,,8.0,False,Kym Johnson,Actor/Actress,58,Maryland,United States,Eliminated Week 1,12,1,-1.3257312997739896,37.5,0.0,True
11,David Hasselhoff,6,,8.0,False,Kym Johnson,Actor/Actress,58,Maryland,United States,Eliminated Week 1,12,1,-1.109653756070009,30.0,0.0,True
11,David Hasselhoff,7,,6.0,False,Kym Johnson,Actor/Actress,58,Maryland,United States,Eliminated Week 1,12,1,-0.9557302854635035,25.0,0.0,True
11,David Hasselhoff,8,,5.0,False,Kym Johnson,Actor/Actress,58,Maryland,United States,Eliminated Week 1,12,1,-0.80418312720503,21.428571428571427,0.0,True
11,David Hasselhoff,9,,5.0,False,Kym Johnson,Actor/Actress,58,Maryland,United States,Eliminated Week 1,12,1,-0.6759896636165791,18.75,0.0,True
11,David Hasselhoff,10,,4.0,False,Kym Johnson,Actor/Actress,58,Maryland,United States,Eliminated Week 1,12,1,-0.5512436177682317,16.666666666666668,0.0,True
11,David Hasselhoff,11,,,False,Kym Johnson,Actor/Actress,58,Maryland,United States,Eliminated Week 1,12,1,0.0,15.0,,False
11,Florence Henderson,1,180.0,5.0,True,Corky Ballas,Actor/Actress,76,Indiana,United States,Eliminated Week 5,8,5,-0.27201796563253355,,,False
11,Florence Henderson,2,190.0,5.0,True,Corky Ballas,Actor/Actress,76,Indiana,United States,Eliminated Week 5,8,5,0.08840628905673402,180.0,10.0,False
11,Florence Henderson,3,200.0,4.0,True,Corky Ballas,Actor/Actress,76,Indiana,United States,Eliminated Week 5,8,5,0.17733298941514203,185.0,10.0,False
11,Florence Henderson,4,175.0,6.0,True,Corky Ballas,Actor/Actress,76,Indiana,United States,Eliminated Week 5,8,5,0.2648649347795436,190.0,-25.0,False
11,Florence Henderson,5,210.0,5.0,True,Corky Ballas,Actor/Actress,76,Indiana,United States,Eliminated Week 5,8,5,0.5098966537592269,186.25,35.0,False
11,Florence Henderson,6,,8.0,False,Corky Ballas,Actor/Actress,76,Indiana,United States,Eliminated Week 5,8,5,-1.109653756070009,191.0,-210.0,True
11,Florence Henderson,7,,6.0,False,Corky Ballas,Actor/Actress,76,Indiana,United States,Eliminated Week 5,8,5,-0.9557302854635035,159.16666666666666,0.0,True
11,Florence Henderson,8,,5.0,False,Corky Ballas,Actor/Actress,76,Indiana,United States,Eliminated Week 5,8,5,-0.80418312720503,136.42857142857142,0.0,True
11,Florence Henderson,9,,5.0,False,Corky Ballas,Actor/Actress,76,Indiana,United States,Eliminated Week 5,8,5,-0.6759896636165791,119.375,0.0,True
11,Florence Henderson,10,,4.0,False,Corky Ballas,Actor/Actress,76,Indiana,United States,Eliminated Week 5,8,5,-0.5512436177682317,106.11111111111111,0.0,True
11,Florence Henderson,11,,,False,Corky Ballas,Actor/Actress,76,Indiana,United States,Eliminated Week 5,8,5,0.0,95.5,,False
11,Jennifer Grey,1,240.0,1.0,True,Derek Hough,Actor/Actress,50,New York,United States,1st Place,1,999,1.5084632639622335,,,False
11,Jennifer Grey,2,240.0,1.0,True,Derek Hough,Actor/Actress,50,New York,United States,1st Place,1,999,0.8461744809715959,240.0,0.0,False
11,Jennifer Grey,3,240.0,2.0,True,Derek Hough,Actor/Actress,50,New York,United States,1st Place,1,999,0.6253321205691847,240.0,0.0,False
11,Jennifer Grey,4,280.0,1.0,True,Derek Hough,Actor/Actress,50,New York,United States,1st Place,1,999,1.341412734206075,240.0,40.0,False
11,Jennifer Grey,5,250.00000000000003,2.0,True,Derek Hough,Actor/Actress,50,New York,United States,1st Place,1,999,0.8595400734798399,250.0,-29.99999999999997,False
11,Jennifer Grey,6,290.0,5.0,True,Derek Hough,Actor/Actress,50,New York,United States,1st Place,1,999,0.7558574176989996,250.0,39.99999999999997,False
11,Jennifer Grey,7,273.75,1.0,True,Derek Hough,Actor/Actress,50,New York,United States,1st Place,1,999,1.0519908897547916,256.6666666666667,-16.25,False
11,Jennifer Grey,8,285.0,1.0,True,Derek Hough,Actor/Actress,50,New York,United States,1st Place,1,999,1.2715197369770095,259.10714285714283,11.25,False
11,Jennifer Grey,9,300.0,1.0,True,Derek Hough,Actor/Actress,50,New York,United States,1st Place,1,999,1.4587145372778811,262.34375,15.0,False
11,Jennifer Grey,10,300.0,1.0,True,Derek Hough,Actor/Actress,50,New York,United States,1st Place,1,999,1.8396983169902068,266.52777777777777,0.0,False
11,Jennifer Grey,11,,,False,Derek Hough,Actor/Actress,50,New York,United States,1st Place,1,999,0.0,269.875,,False
11,Kurt Warner,1,190.0,4.0,True,Anna Trebunskaya,Athlete,39,Iowa,United States,Eliminated Week 8,5,8,0.024728905966594265,,,False
11,Kurt Warner,2,210.0,4.0,True,Anna Trebunskaya,Athlete,39,Iowa,United States,Eliminated Week 8,5,8,0.39151356582267877,190.0,20.0,False
11,Kurt Warner,3,230.0,3.0,True,Anna Trebunskaya,Athlete,39,Iowa,United States,Eliminated Week 8,5,8,0.5133323377806741,200.0,20.0,False
11,Kurt Warner,4,170.0,7.0,True,Anna Trebunskaya,Athlete,39,Iowa,United States,Eliminated Week 8,5,8,0.21360075385447064,210.0,-60.0,False
11,Kurt Warner,5,240.0,3.0,True,Anna Trebunskaya,Athlete,39,Iowa,United States,Eliminated Week 8,5,8,0.7721292185496864,200.0,70.0,False
11,Kurt Warner,6,219.99900000000002,7.0,True,Anna Trebunskaya,Athlete,39,Iowa,United States,Eliminated Week 8,5,8,0.30555518433691575,208.0,-20.000999999999976,True
11,Kurt Warner,7,262.5,2.0,True,Anna Trebunskaya,Athlete,39,Iowa,United States,Eliminated Week 8,5,8,0.969481800362259,209.99983333333333,42.500999999999976,False
11,Kurt Warner,8,240.0,3.0,True,Anna Trebunskaya,Athlete,39,Iowa,United States,Eliminated Week 8,5,8,0.9437771794745822,217.49985714285714,-22.5,False
11,Kurt Warner,9,,5.0,False,Anna Trebunskaya,Athlete,39,Iowa,United States,Eliminated Week 8,5,8,-0.6759896636165791,220.312375,-240.0,True
11,Kurt Warner,10,,4.0,False,Anna Trebunskaya,Athlete,39,Iowa,United States,Eliminated Week 8,5,8,-0.5512436177682317,195.83322222222222,0.0,True
11,Kurt Warner,11,,,False,Anna Trebunskaya,Athlete,39,Iowa,United States,Eliminated Week 8,5,8,0.0,176.2499,,False
11,Kyle Massey,1,230.0,2.0,True,Lacey Schwimmer,Actor/Actress,19,Georgia,United States,2nd Place,2,999,1.2117163923631056,,,False
11,Kyle Massey,2,220.0,3.0,True,Lacey Schwimmer,Actor/Actress,19,Georgia,United States,2nd Place,2,999,0.5430672042056511,230.0,-10.0,False
11,Kyle Massey,3,230.0,3.0,True,Lacey Schwimmer,Actor/Actress,19,Georgia,United States,2nd Place,2,999,0.5133323377806741,225.0,10.0,False
11,Kyle Massey,4,200.0,4.0,True,Lacey Schwimmer,Actor/Actress,19,Georgia,United States,2nd Place,2,999,0.5211858394049083,226.66666666666666,-30.0,False
11,Kyle Massey,5,200.0,6.0,True,Lacey Schwimmer,Actor/Actress,19,Georgia,United States,2nd Place,2,999,0.4224857988290738,220.0,0.0,False
11,Kyle Massey,6,299.99899999999997,4.0,True,Lacey Schwimmer,Actor/Actress,19,Georgia,United States,2nd Place,2,999,0.8201789564111247,216.0,99.99899999999997,False
11,Kyle Massey,7,251.25,4.0,True,Lacey Schwimmer,Actor/Actress,19,Georgia,United States,2nd Place,2,999,0.8869727109697263,229.99983333333333,-48.74899999999997,False
11,Kyle Massey,8,280.0,2.0,True,Lacey Schwimmer,Actor/Actress,19,Georgia,United States,2nd Place,2,999,1.2351038972545176,233.03557142857144,28.75,False
11,Kyle Massey,9,290.0,2.0,True,Lacey Schwimmer,Actor/Actress,19,Georgia,United States,2nd Place,2,999,1.387557730581399,238.906125,10.0,False
11,Kyle Massey,10,273.332,2.0,True,Lacey Schwimmer,Actor/Actress,19,Georgia,United States,2nd Place,2,999,1.6271595186030798,244.5832222222222,-16.668000000000006,False
11,Kyle Massey,11,,,False,Lacey Schwimmer,Actor/Actress,19,Georgia,United States,2nd Place,2,999,0.0,247.4581,,False
